compound_row_id	compound_class	candidate_protein_id	domain_family	n_domain_hits	tier	has_bgc_context	is_cross_ref_confirmed	is_extracellular	compound_log2fc	compound_q_value
16955.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	23.288662369349023	4.144116547549888e-05
11292.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	23.266580446146577	0.0047649239655951
9098.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	23.20686085681872	0.0129722554539552
6257.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	23.15148597704775	0.0365145522984338
21192.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	23.072372979088097	0.0195211753804056
20589.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	23.04965282124825	5.960954998486231e-05
22979.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.92206536011777	0.0047649239655951
25573.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.91225110067564	0.0015240284071702
26069.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.89312560653828	0.0027400910697369
19240.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.87010385329657	0.0129722554539552
3458.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.82841700763616	0.0001172264475461
16947.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.82343137723	4.144116547549888e-05
20069.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.795388701252616	0.0129722554539552
3930.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.770532387967723	0.007906607311986
4697.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.766122879995866	0.0365145522984338
5776.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.682804856852275	0.0047649239655951
6167.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.667795231525336	0.0015240284071702
8695.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.588668315031164	0.007906607311986
16315.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.53969509672403	5.960954998486231e-05
8473.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.30027118344344	0.0129722554539552
10294.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.265244620813743	0.0057514615625388
19232.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	22.22040899648829	0.007906607311986
27104.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	21.94551904546724	0.0047649239655951
29530.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	21.9009949605572	0.0057514615625388
26933.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	21.75004576280384	0.0195211753804056
11252.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	21.715512092611554	0.0129722554539552
30087.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	21.64584048720682	0.0195211753804056
6875.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	21.625623629960643	5.960954998486231e-05
23413.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	21.61182239867729	0.007906607311986
26967.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	21.39386743271436	0.007906607311986
26054.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	21.310903805305472	0.0129722554539552
9059.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	21.203056759261	0.0129722554539552
37570.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	21.047243253502263	0.0027400910697369
592.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	7.576750562885502	4.144116547549888e-05
647.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	7.442671246731197	4.144116547549888e-05
691.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	7.3576575990107855	4.144116547549888e-05
1640.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	7.213720508483967	4.144116547549888e-05
892.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	6.882793959571742	4.144116547549888e-05
1196.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	6.673779423091608	4.144116547549888e-05
2093.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	6.050720787523703	4.647167383779542e-05
1342.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	5.879786658183958	9.972989700412768e-05
79.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	5.774134689212005	4.144116547549888e-05
2614.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	5.764535348594142	4.144116547549888e-05
2564.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	5.38983926337359	4.647167383779542e-05
586.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	5.383885178964594	4.144116547549888e-05
2265.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	5.316709329881009	4.144116547549888e-05
1424.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	5.267221608045772	4.144116547549888e-05
4864.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	5.198168049941353	4.144116547549888e-05
2490.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	5.138528253581472	0.0125865256977477
33.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	5.126377777188511	4.144116547549888e-05
3740.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	5.104066248066293	4.144116547549888e-05
1171.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	5.092893731691806	4.144116547549888e-05
137.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	5.087765321052828	4.144116547549888e-05
981.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	5.036594001439738	4.144116547549888e-05
1763.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.986973254235441	0.0001791314238431
1094.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.9783100488132535	4.144116547549888e-05
1178.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.897749068868976	0.000111809133782
6878.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.82823869515484	4.144116547549888e-05
465.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.796389188293851	4.144116547549888e-05
237.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.700274267894219	4.144116547549888e-05
4698.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.696120430391484	4.144116547549888e-05
116.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.675349877719015	4.144116547549888e-05
5462.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.671679814397506	4.144116547549888e-05
545.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.622614815253795	4.647167383779542e-05
546.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.598919030307414	4.144116547549888e-05
2124.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.581909835915577	4.144116547549888e-05
41.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.528826590870303	4.144116547549888e-05
5048.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.523596358060042	0.0027400910697369
333.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.484722465961077	4.144116547549888e-05
172.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.480762040510674	4.144116547549888e-05
1202.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.385143877138548	4.144116547549888e-05
10188.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.334827338798831	4.192932615486408e-05
1344.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.312228866323838	4.144116547549888e-05
14747.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.308016283480576	4.144116547549888e-05
843.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.304556573013086	4.144116547549888e-05
572.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.250806846875844	0.0076875057006771
770.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.180168781893032	0.0027400910697369
315.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.119906995665246	4.144116547549888e-05
3674.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.111485062081327	4.144116547549888e-05
3699.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.105259324057352	4.144116547549888e-05
323.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.048281584012863	4.144116547549888e-05
2940.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.044467532532606	4.144116547549888e-05
779.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.029709614721103	0.0001970419741066
575.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.025976779976292	4.144116547549888e-05
319.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	4.02339103459114	4.144116547549888e-05
2159.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.999547367837162	4.144116547549888e-05
1104.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.998896108039048	0.0001970419741066
67.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.974075041224473	4.144116547549888e-05
6921.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.929970894092993	0.0028212102992422
829.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.878005961560236	0.0028212102992422
5756.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.8763617091346303	0.0408364214929437
8028.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.871257689220901	4.144116547549888e-05
1267.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.774602560483841	4.144116547549888e-05
2816.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.722887343675233	4.144116547549888e-05
4433.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.719408315210525	6.859411963648431e-05
3941.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.718487421033778	0.0023680363433047
1933.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.601668904852698	4.144116547549888e-05
2809.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.600619275828125	4.144116547549888e-05
1649.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.5623571085514323	0.0014574917076659
429.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.5313307610707447	4.144116547549888e-05
1027.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.518562519757432	4.144116547549888e-05
114.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.515655558938525	4.144116547549888e-05
6664.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.484489239697861	0.0004738729469435
441.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.465834566121795	4.916806696598431e-05
2528.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.4561899412389145	4.144116547549888e-05
508.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.401153578862157	0.0391714504526173
8462.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.3198759055912017	4.144116547549888e-05
1080.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.2946354309392625	4.144116547549888e-05
6193.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.290734906806079	0.004179960915895
2504.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.278542255061072	0.0113762454961382
4602.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.2537774187351944	0.0001646890815388
275.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.249017874855251	4.144116547549888e-05
2049.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.230327964630197	4.144116547549888e-05
1156.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.2156021401630968	5.8679509890902624e-05
331.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.205807692108469	4.144116547549888e-05
634.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.198559080630344	4.144116547549888e-05
2407.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.165488398083227	4.144116547549888e-05
4918.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.1618273054011468	4.144116547549888e-05
345.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.124419263433404	4.144116547549888e-05
6036.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.107061523584495	0.0047970189517047
2296.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.096849398312981	5.8679509890902624e-05
1238.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.0862631772914453	4.144116547549888e-05
1120.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.056055307123485	0.0200585765904329
69.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	3.0087082074565834	0.0001970419741066
107.0	Alkaloids	F61BA062_001377-T1	nrps	4	1	True	True	False	3.007687541572368	0.0003708313833341
29589.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.982534905138348	0.0191870615767335
253.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.946253529028473	0.0001970419741066
433.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.909840601562689	4.916806696598431e-05
1191.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.867217717011733	0.0098840777428832
2865.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.838183110214033	4.144116547549888e-05
12397.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.822929489397462	0.0002831203305452
5924.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.7826901283867507	0.0001970419741066
3048.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.7794561022780138	0.0011371314615639
910.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.7497152222954826	0.0313270570920408
883.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.7292123075552204	4.144116547549888e-05
1397.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.7127651368633816	0.0006638515136265
4683.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.701806499573003	0.0195211753804056
12559.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.651514903209694	7.223905490441287e-05
3007.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.649660826705442	0.0261253716382949
589.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.6062742151122507	0.0010054798296215
342.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.58961485750314	4.916806696598431e-05
717.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.5853388350739706	5.8679509890902624e-05
5601.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.5759309273611484	0.0003544055505068
6161.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.56542324730602	0.0005497561518399
477.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.56118200964743	0.0001970419741066
601.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.5017141297169743	0.0081051878713095
2879.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.4972075899728305	0.0152872212449288
18930.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.400282176985094	0.0001348785440126
412.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.3944685282018727	4.144116547549888e-05
12065.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.3881902394987344	0.0002599229721217
2969.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.3826133904615774	0.0001630830848356
564.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.3715338523782403	9.003651784200104e-05
25246.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.338661157248373	0.0291638600080498
15432.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.293587541082192	0.0019439331781784
23903.0	Amino acids and Peptides	F61BA062_001377-T1	nrps	4	1	True	True	False	2.2822234809276027	0.0053492564057874
